gene	genoa_ea_s	genoa_aa_s	geuv_yri_s	geuv_eur_s	geuv_eur	geuv_yri	ea	aa	genoa_ea	genoa_aa
MRPL2	0.001994797189682136	3.7783541632938647e-4	0.0025190535993577373	0.0017369475036689487	6.859213251718003e-5	0.005545390326699994	0.0018	0.057	2.87762672524384e-4	7.268794608045029e-4
MRPL21	0.11703796424441705	0.21226924315686047	0.12987533821840835	0.27039231124559293	0.2771681764008978	0.18236686630541304	0.47	0.73	0.12833993272742053	0.16768001368351462
MRPL27	0.006199997054902308	2.0331714849547224e-4	0.004105565352432961	2.8206542150517627e-4	0.010088283099198517	0.022739957172709827	6.3e-4	0.14	0.0015890231618812946	0.050224239548409745
MRPL28	0.09779024023677649	0.008736060374599676	0.022354397632717852	0.1855650671017625	0.1992752835010613	3.7115963987885447e-4	0.43	0.14	0.12620684448088543	0.009372139936779357
MRPL32	0.041009559289253546	0.04270068568394505	0.013356483027422681	0.06193714166918339	0.06190874982665202	0.012406546229827828	0.13	0.089	0.038078013680822996	3.72756820901229e-4
MRPL34	0.005462222639609028	8.345417395227929e-4	0.029068184534431055	0.0676581983089097	6.936689221038942e-5	0.014198050125337825	-5.7e-4	0.064	0.0031031094441536164	0.001517467363478388
MRPL35	0.06007229258767605	0.04895887783764914	0.0013566843327400327	0.06119988720441834	0.03722377876305699	0.06152045961367629	0.24	0.29	0.046519848504247174	0.002047267460125049
MRPL39	0.002876551918218712	0.010173327793197599	0.08941615029962884	0.05635610745387008	0.06225551516189482	0.03715737042310539	0.17	0.078	0.011900596960823722	0.01644828794615823
MRPL40	0.033001289603711965	0.06036329180799213	0.003452408890013167	4.7880345838839113e-4	1.2991282609406363e-5	0.03537663333530711	0.095	0.28	0.00195672196451648	0.01205715162267363
MRPL42	0.015189042958466632	0.09198548178438114	0.0788824623884288	0.0010375141226265185	0.0030167276506074432	0.10211274713871812	0.35	0.41	5.970408304041186e-4	0.0040176114087600275
MRPL43	0.12872124616905936	0.03189986557872041	0.0749896002688031	0.04031285455234551	0.06603230931991488	0.080229113546626707	0.58	0.032	0.3053606045145546	0.03418789426660601
MRPL47	6.499787001125975e-6	5.891359753171797e-4	0.020309789999015056	0.017495115777308685	0.021573752315228203	0.003814482017692261	0.0055	0.24	0.002206652523837771	NA
MRPL48	0.023597368761777017	0.023178733338177455	8.83218648831951e-4	0.1705509149236363	0.05005619045174735	0.1671149634462892	0.18	0.45	0.017939859699333906	0.0665318052474207
MRPL52	0.008035628657771772	0.0010212186175018781	0.02406930857411648	0.017440834911795662	5.278928112440278e-5	0.0023389159016249613	0.014	0.32	0.01134204806071702	5.854250398890541e-4
MRPL54	0.03755937898219299	0.03317159207367287	0.2674649770546317	0.4169402401849161	0.4169402401849161	0.2674649770546315	0.063	0.078	0.0365342237782127	4.401863115372494e-4
MRPL9	0.009259319253694153	0.02627850837085847	0.0125014184411302	5.932276682552784e-4	0.0021015032399421393	0.019288317084940016	0.064	0.094	0.002401369001337627	0.005687209723484654
MRPS10	0.0032435805005500804	0.001337584664477854	1.381674896112058e-4	0.1874157578418705	0.004151820904601779	0.049491421928327686	0.0024	0.044	0.005969070414820826	0.021491421082543923
MRPS16	0.03010706342097471	0.005169594616532177	0.03687136440548768	8.349450399626042e-6	0.002322454067011488	0.022211561677763683	0.1	0.084	NA	0.021758467118875347
MRPS18B	0.001815845089553186	9.540742517575643e-4	0.014423980838265184	0.009240323652061804	0.0022161244596179434	1.336329567443463e-4	9.5e-4	0.17	NA	4.6847364845686065e-4
MRPS22	0.023243383198372623	0.014692093435477742	0.002182808986631084	0.032440024945074364	0.03244396568658001	0.0021828084131121765	0.071	0.06	0.024370780023689073	5.228980202144434e-4
MRPS25	9.012314651146418e-4	3.798309091859368e-4	1.4615050339834031e-5	0.010873181813696486	0.0010071850871744693	0.01680110257915707	0.0047	0.18	NA	5.304900413757264e-4
MRPS31	0.014874708788679728	2.767015308361834e-4	2.2170021501165295e-4	5.54318150223352e-4	0.005884197949821893	0.10816965160086792	0.063	0.1	NA	0.0025328273980365357
MRPS34	0.036685677575937735	8.994420491690923e-4	2.5355777127266984e-5	0.05559638219647818	0.03073775164057809	0.0019515851355821293	0.011	0.018	0.021700531793802123	8.75628378868519e-5
MRPS7	0.0577417095099222	0.029995572420355752	0.05437141503396567	0.1767478671776291	0.2146288339842265	0.34367432866182324	0.26	0.63	0.06523421241349565	0.38266166515777633
MRPS9	0.019687876839870045	0.021110824078901705	0.054116667652724486	0.055722630433944584	0.07916733720631601	0.09071039674257643	0.13	0.081	0.012968165380874698	0.0029256810791866094
MRS2	0.0012194612801471202	3.4336416431640236e-4	0.004059000794743324	0.016199148255788068	0.05829040928905306	8.806911132612959e-4	0.044	0.019	0.0027215510834692172	0.004269963830718238
MS4A1	9.735617498291392e-4	6.5948842249344405e-6	0.014142244385859103	6.988323143936152e-4	0.001864523835284809	0.0029589776261978286	0.0012	0.016	3.342654858118899e-5	0.0012224034629760934
MS4A14	0.04402809783023722	0.014119627532453662	0.03311539636993751	0.00845727540183016	0.007427540517418414	0.0015847256357984815	0.12	0.011	NA	0.008045353807199807
MS4A6E	0.001269881878279974	0.002897702907640639	0.012169178873854275	4.930807498425888e-4	1.0315350372026935e-4	0.0023628213308428733	0.065	0.017	0.009269519323995033	4.007265926192507e-4
MSH2	0.008770607876368209	0.031091380399405857	7.016887767486845e-4	0.0017302071561597816	0.0010481553867982497	3.8198279008574363e-4	0.12	0.2	0.002447030532990609	0.003405464226174522
MSH3	0.03440584064201316	0.0377328997253909	0.10935226779285916	0.13278896877683913	0.12659739240587367	0.1598841479797865	0.35	0.35	0.03858993634789912	0.01783527877255996
MSH4	0.031354467365080546	0.0015719494759462477	3.7749982265676777e-5	0.05673032131647758	0.06645776486563941	0.007804517760249344	0.091	0.077	0.05785930436139067	NA
MSH6	0.007574834140218447	0.03265168647663971	0.007489032292430655	0.0029674822306986343	0.008578217209218674	0.007492942665114359	0.062	0.15	0.006286903271150286	6.763237124965031e-4
MSRA	3.247724671984432e-6	2.3759074428583366e-4	0.012534476090658962	7.135360255228509e-5	0.011265771189219153	0.036124522539939044	0.071	0.0019	0.009921740328787636	0.013499507699305201
MSRB2	0.006495282820029699	0.0011902577544719833	5.774871127822125e-4	0.0074476592706214425	0.042355481979479644	0.07126154565226776	0.027	0.0085	0.0034757696946782677	NA
MTA3	0.026922814106559924	0.01701085659092163	0.017991010915368925	0.022226732550446215	0.012824694989442798	0.06099716453615972	0.068	0.08	0.012602479768664717	0.020228649613077798
MTCH1	0.01418406284892937	4.839168709263977e-4	6.463079700182029e-5	0.01805867466824285	0.011265562568028105	0.012731642632039852	7e-4	0.27	NA	5.023748614963212e-4
MTCH2	0.006431364173403635	0.014030719405396056	0.011637677421445461	0.03263140601769477	0.0468964901068321	0.004957449007694459	0.11	0.027	0.00637048983389134	3.526732207448078e-4
MTDH	0.006447839596617196	0.0033004095480762764	0.03377735406441822	0.005104333745492144	0.010827263149295331	2.363345362064564e-4	0.0042	0.017	0.003921252324153189	0.008212753975494713
MTERF	0.007927174697247734	0.005647259685515276	0.004244987224496933	0.004082767376056917	0.0017073408558792654	0.014009426663097081	0.052	0.05	0.003473742650252294	0.001888006755095024
MTERFD2	0.011720961757053935	0.02385008799756966	0.02266314182091163	3.439469968763027e-5	0.0036178770278559483	0.08220273853189758	0.14	0.092	3.5773467725523403e-6	0.020156873242558538
MTFP1	0.0010166823457518092	3.294987476213337e-4	0.001110776690159338	0.008750288184013279	0.006741512781299564	0.015250400595068684	0.33	5.4e-4	0.08674704030704893	0.0063105569600066585
MTFR1	0.015008263438943828	0.043257498472022295	1.2861743606285523e-5	0.07398660265182903	0.06439648247379676	0.0061952540451488645	0.11	0.25	0.0053955867028677015	0.012371045303977764
MTHFD1	0.016223698198237622	0.014110250276378534	NA	0.023879811498315015	0.011279229048920201	0.042478906317535585	0.098	0.23	0.008136497650998248	0.010786165610591748
MTHFD2	0.025882302508117128	0.012799705206223736	0.002497398720274236	0.00926381413553452	0.006669913739828066	0.003753067759626643	0.029	0.037	0.024184594620691727	0.0014546487586095122
MTHFD2L	0.008724009368069177	0.03510953807942076	0.013027400914717699	2.0114932897416502e-4	6.719141451689779e-5	0.0075225247728719575	0.04	0.049	6.796450450210501e-4	0.017115518307286956
MTHFR	0.0769522688748912	0.14850590955106693	0.03629315260900301	0.09648351599184134	0.11127892430020353	0.03466296102547324	0.18	0.18	0.07477148691398107	3.22603487723394e-4
MTHFSD	0.004582827027570729	0.0031106486722434663	0.05070518379592571	0.002477495353885153	2.3933725227262263e-4	0.0019092406973418357	0.0098	0.11	1.8921593858741575e-5	4.48834811021933e-4
MTIF2	1.8303249106769947e-6	0.0026898734484323175	1.431775202074118e-4	0.012946376955368571	0.0076203012198943244	0.03544597976536685	8.6e-4	0.34	NA	3.6729530144873377e-4
MTIF3	0.007293291639456969	1.5709629297895575e-4	0.05442576158653806	0.015143291140425438	9.429188210182398e-5	0.09883165223081469	0.021	0.37	8.59949543005114e-5	1.312612930832797e-4
MTMR10	0.0017127297151975866	0.004812602755045635	0.012114287352816477	0.00325677913344762	1.3027780868668269e-5	0.2020877405829382	0.053	0.068	9.075017366855015e-5	0.0205230837878603
MTMR3	0.007346409155342476	0.0027233367253854195	0.005571236191214218	0.004865876083468961	3.4097156609349757e-4	0.009630507386210085	0.085	0.12	0.001091230952084626	6.195968932346599e-4
MTMR4	0.0037697607978277575	1.059833573681323e-6	0.02254063844501841	0.020898413778043554	0.01586905754661304	0.006169379261932533	0.037	0.038	3.50853368233233e-4	3.317452715318437e-4
MTMR6	0.007915564990886867	0.005377396207468552	4.183761031889209e-4	0.006969564416664491	0.015087400569015915	0.006428703852014211	0.12	0.069	1.1236423584252155e-4	0.006877698325948047
MTMR9LP	0.032346381643865864	0.041586034853521456	0.40047702839575683	0.14000726199373142	0.14353658068918496	0.3685793848250142	0.042	0.089	0.032346381643865864	0.04617419066368288
MTO1	0.014931348557274371	0.08941304838211814	0.0026593304354694154	0.018698789310087147	0.010034768042459761	0.009870199997600216	0.15	0.29	0.011190600417032829	0.0028606493375134016
MTPAP	0.06521884988517802	0.09040028825859614	0.002108911553473286	0.0652073174704871	0.06429704284029394	0.019161930861383222	0.3	0.33	0.0647937937968957	NA
MTR	0.00865215749583447	0.015944124866036517	0.0019085999938476851	0.010227823314491097	0.002087921178450066	0.001245646260338627	0.11	0.19	0.00405019613536497	NA
MTRF1L	3.7922182428373833e-4	0.01677444711339216	0.03292287119257385	0.010619213331922754	0.0020020203217847653	0.0042710093248010195	0.024	0.18	0.002290429693609705	NA
MTRR	0.07236758365047873	0.06940881582894474	0.010458309976749123	0.07080552743763639	0.07219036298112698	8.174377781680512e-4	0.22	0.27	0.06169016099405052	2.380973853754473e-4
MTSS1	8.856873086215485e-4	NA	0.009172553008534588	0.0014496746254453418	0.004776921321861645	0.009783238550191895	0.016	0.05	5.898351951546972e-4	4.664456076081826e-4
MTTP	0.05989528833431039	0.016642143532362923	0.01987901214704986	0.07044239563302043	0.04587598881454453	0.008444796907679032	0.16	0.17	0.03477030241329329	0.002134921028874051
MTUS1	0.04782600071741572	0.029678154562662835	0.0021951905772092627	0.020184765051189445	0.026339990540485362	8.430196356560742e-4	0.18	0.071	0.06485093063121043	4.206526914379549e-4
MTX2	5.288929577180771e-4	2.3728166609871554e-4	0.003628899085141891	0.0011345123923827772	4.6825411675112806e-4	8.398623743011651e-5	0.019	0.018	6.224206144794863e-4	0.00447502761694325
MUC1	0.007953689614790083	0.0015712982589344857	0.0019846367925590194	0.0016609807970883778	7.438231550906107e-4	2.1002766268570103e-6	0.0032	0.0062	2.8788759453722925e-4	0.011134996748160712
MUC20	0.11690331584273177	0.004975099717877909	0.024282817975547672	0.046690272834082704	0.0752998568111798	NA	0.28	0.015	0.1157110305109276	0.0018191402011452917
MUL1	0.02588487776766546	0.057378726417634855	NA	0.22410260153746397	0.22410260153746403	NA	0.085	0.087	0.027638728156322134	5.17958553755263e-4
MUM1	0.014560324040362432	0.0027644584635702764	4.1498330718281634e-6	0.035586413451742356	0.049008106268989354	0.007798996018721145	0.049	0.074	0.021890921486466226	0.0031358203921803703
MUS81	0.00273862219786969	1.5478992776774732e-5	2.629119989664204e-4	0.006729236463539707	6.031201929452349e-4	1.3875816206668868e-4	0.041	0.094	0.0015568997531907392	2.3501892774309706e-4
MUT	0.0740716375858043	0.05953961531794424	0.16049134041670501	0.3605883547679276	0.31725075347918014	0.3339234993847916	0.32	0.4	0.072718914699381	0.13005420100682719
MUTYH	0.027204485120838163	0.02958501415075167	0.024690318217045593	0.028788106674996605	0.034311533790666045	0.08821322557376998	0.15	0.15	0.04018224141996971	0.03817299823174408
MVD	0.0052218115509143435	0.005889591170642695	4.055361090705323e-4	0.029961783496937882	0.0018084286323965624	0.04019232403648319	0.025	0.1	4.595242512926091e-4	NA
MVK	0.003607636588470291	0.0022613792433785833	3.5953891170833937e-7	0.007247612197534116	0.01634446056709984	0.008417273993988183	0.016	0.019	0.0031913090022181985	0.0023441509872353474
MVP	0.0017225535116754886	0.02881100767735221	0.018305636842592652	0.014493704483083035	0.01281522643272102	0.04826914567773202	0.073	0.12	NA	0.0014264136453491353
MX1	0.025219444646997286	0.06353398246105496	0.04381709454309702	0.06481256403595145	0.0637741624162948	0.0477265242500686	0.17	0.099	0.022970881262291604	0.015375032646102056
MX2	5.1842788831959696e-5	0.00450762759305147	0.002075166510657806	0.002815440630529077	0.009553365442108263	0.003911857020601973	0.12	0.072	0.0034008683277836193	8.564685422197267e-4
MXI1	0.005418226823583751	0.0015047176395683488	0.017430120117860284	0.0458430981570711	0.04984221849263739	0.014014610773396592	0.0087	0.057	1.750172826887398e-4	0.006823002388341114
MYBL2	0.1308383656896339	0.06028631174440786	0.05752926627659511	0.2745353573988871	0.2719133062432254	0.4279543446177646	0.49	0.59	0.13083836568963383	0.11026575584908507
MYBPC2	0.03688202277948568	0.016853590844346646	0.02199557066082497	0.039840642276362095	0.042076117115249285	0.050817508546243305	0.052	0.087	0.037730498859023354	4.912144616678231e-4
MYCBPAP	0.4280799782968194	0.03590179671893284	0.05947227967060664	0.308172459064699	0.3122589556830503	0.08970871225212958	0.45	0.14	0.38087948502687197	0.0034176374801481954
MYH11	0.02140497798773602	0.02713721709131909	0.014066012929813241	0.06802258623590021	0.06943997573793284	0.0017024553961936134	0.11	0.088	0.02372857998575848	0.008887196343029573
MYH3	0.017392994756444555	0.015622492668293327	0.05823069498636235	0.1258385989696705	0.018944671095627846	0.22725355793508906	0.0077	0.2	0.007017534428084349	0.05318845883588054
MYL12A	2.0096321366453829e-4	1.0420614626265337e-5	7.392133839685374e-4	0.004889902000103324	0.002173788576400394	0.041471082160355596	0.039	0.11	4.5783196810348655e-4	NA
MYL6B	0.003122314523158166	1.5927267686001263e-4	0.005306360189366427	0.001046261031858219	8.001476896315836e-5	0.004160671505457332	0.028	0.016	NA	4.171431651644027e-4
MYL9	3.988080335652514e-4	0.0013366330011775995	0.0014096070228933966	6.077379890691883e-4	0.007303317235079439	2.3496563618818992e-4	0.009	0.047	NA	8.655641722253074e-5
MYO15B	0.09944298742633063	0.008324741434516308	0.1335189863086523	0.4014862867636453	0.4755980855469111	0.29518241973685505	0.25	0.085	0.09781648319053314	0.017335315756473173
MYO18A	0.022419590965242566	0.023785970771388578	0.003122145220380074	0.0037759114681435433	0.001287433226907139	0.017829303386228467	0.051	0.2	NA	0.014225244729466987
MYO1B	0.043923897833774796	0.008297686342126388	0.0063893472553217655	0.04677558807867246	0.1483150421471652	0.00241893160192966	0.15	0.011	0.1127447203578642	4.8084319931239206e-4
MYO1C	0.00640852269273804	3.6598870587817116e-4	0.00464958914539521	5.8340723413135846e-5	0.0036992013248206682	4.100648546376999e-4	0.01	0.0069	0.005232937993662175	3.6016359128418116e-4
MYO1D	0.013969325984993775	0.019611455203777304	0.012967934092683169	0.06789091611787645	0.08628891652508222	0.034454252422823184	0.11	0.013	0.037471978759446696	0.01043111462453069
MYO3B	0.008428870169024778	0.028761149311524105	0.003501846891077708	0.03501217038993975	0.09807377109259793	1.8294875225548758e-5	0.038	0.078	0.02462697483020185	6.228771230353543e-8
MYO5A	0.18282692161028416	0.09932752471884572	0.09672972833598874	0.13633659922745398	0.1345787978203694	0.09549359782515367	0.41	0.29	0.18080314344803528	0.005875500979365498
MYO5C	0.09092780094880001	0.009890019724237437	0.004569014413453112	0.03703219966671313	0.05804986338629516	0.043969829473223775	0.2	0.1	0.07949768426700259	9.581625847779655e-5
MYO9B	0.0042418620098084794	0.002103928403184714	0.013628437126797305	3.168571928582739e-5	0.028027029583227347	0.009641418310286773	0.12	0.048	0.0293630032973192	0.004405566742868467
MYOF	0.0013371822260886705	0.0013785025407829278	2.772689017707985e-6	7.498116785108475e-6	4.7385666826497774e-4	0.001484733780474424	0.033	0.0033	0.004032946079213301	0.0024500983217684577
MYOM1	0.013645830654853601	0.035792311652636466	0.0014632288785515599	0.07765131826667901	0.03583349481434303	0.2618537400852051	0.071	0.24	0.02651375089882754	0.037623655566094996
MYOM2	0.04660549062157037	0.023392299830700757	0.2006899663940659	0.272888258734585	0.35744896565405576	0.33507579779238916	0.19	0.13	0.05633215150276337	0.013585196918066403
MYSM1	0.005336299516657734	0.0018640785661686637	0.030220354667588056	0.0017921826646887446	0.0015251391104123021	0.0055195901107248525	0.066	0.029	7.877274287843886e-4	0.002726277015997334
MZT2A	0.11036097278675294	0.14098726174319628	0.15450018657674755	0.052575764168730284	0.07479917684242243	0.13930853792221068	0.51	0.31	0.21204811381790095	0.025429576118375295
N4BP2	0.028349163643198855	0.09679317990332391	0.01072469256056551	0.016862450624242378	0.03628321312899809	0.018937170008873773	0.37	0.24	0.0546556169168338	0.0359358020989744
N4BP2L1	0.005227394767585351	5.9827059528915266e-5	0.006545768022563884	3.6188552686745195e-4	3.9157365085993137e-4	0.022199568559658583	0.037	0.064	NA	0.017170543006816714
N4BP2L2	0.0025007115121923164	7.455237740757426e-6	0.007769589373097346	0.002150111424185291	6.303232128968256e-4	2.0846931151915953e-4	0.034	0.063	5.206614525618161e-6	2.0850725433045982e-4
N6AMT1	0.002121797909964436	0.015664946165693645	2.0050498139942844e-4	0.01678793479276418	0.04827181463161604	0.014912721575008983	0.0093	0.033	9.821057059405933e-6	0.002598673468680328
N6AMT2	0.00654461325263082	0.0012291254194876432	0.006651901165154933	0.05739933882595701	0.001128055745510424	0.03125564323021215	-1.3e-4	0.031	0.012793332325881132	0.014521576872292427
NAA15	2.658954580282416e-4	1.65089832449662e-5	0.006141465258107971	4.089049942381095e-4	1.4963777899312028e-5	7.264837151042291e-4	0.06	0.0059	NA	1.0125452953580152e-4
NAA25	0.0011041343001037488	0.0033164637417950364	0.10897459662502149	0.0018214340844499486	0.006368319909745596	7.164464787094751e-4	0.028	0.024	NA	0.004204191217604766
NAA38	0.02350816815717034	0.02264361879674189	0.07642509919382197	0.023228990589034038	0.021763221868654176	0.07966594851629029	0.16	0.15	0.014963107795460487	7.308930433804798e-4
NAA40	0.023300548287506297	5.59221571164759e-4	0.009403052255264376	0.009205560315658709	0.003095489850725907	0.024402331368200497	0.15	0.06	0.004633594056867673	0.006925363008436749
NAAA	0.13105624781913436	0.19901883081320998	0.15834300914442118	0.09496691975151114	0.12913276444342792	0.18436220446463092	0.45	0.32	0.12586408593907494	0.07672251112746993
NAB1	0.0033136134309729895	0.011201127817177598	0.04430848394937552	0.009146089856107938	3.191758057999429e-4	0.005457424137140928	0.063	0.0082	0.0042720703322194015	0.001537950615281083
NACC1	0.007532214427514889	7.778361382974443e-4	1.7643870670404108e-4	0.005724351227717108	9.375183621773812e-4	0.004301317965924266	0.061	0.0087	7.042648203933557e-4	0.0010443838262648394
NADK	4.5685045397187666e-4	0.0026660047114917666	0.014938178285183294	0.004158430156794818	0.006533014030748669	0.03764801615588123	0.0025	0.057	NA	0.008277999853467135
NADSYN1	0.029065507836769183	0.03267599117367518	8.133772993002727e-5	0.02712722080207086	0.025100205318142374	0.016957638896206245	0.082	0.2	0.02965448461098126	0.0013710432788721957
NAE1	0.0058891034469721265	0.0901646266812019	0.14323703121113657	0.03659993697708043	0.036746187171077756	0.1289502436620602	0.14	0.52	2.21496837978621e-4	0.07589135577142153
NAGA	6.805387820552337e-5	0.00146594027777033	0.021038384406199793	0.02934884182116088	0.045508820481898964	0.02113292692813481	0.059	0.035	0.003992395480962831	7.247973751350331e-4
NAGK	0.11308024439425264	0.044852159275895004	0.09671145769647901	0.05205379984096789	0.05233327496684606	0.18294367173422177	0.26	0.17	0.12363976303359407	NA
NAGPA	0.02877076576418506	0.028184826756880395	0.02193633784110741	0.09050644697348602	0.08714854892845758	0.039160461477519934	0.16	0.13	0.05330151804417259	3.853082947692934e-4
NAP1L4	0.005918301870423135	1.8010738940049022e-4	3.6815213944432654e-4	0.0015855674132098185	0.02377600884611148	0.0020495688055773556	0.0045	0.068	NA	0.002249907719494921
NAPB	0.014635573278595845	0.009597219580784232	0.0026910171012172004	0.012713674814190185	0.014038265705683136	0.0027134698981970216	0.025	0.18	0.011153030767840131	3.0268798237896024e-4
NAPEPLD	0.0014223455860752322	0.06218309850436681	0.027870677672477195	0.001481476620603588	3.910988599812845e-4	0.0974165799790109	0.0017	0.3	1.2417784109733103e-4	NA
NAPG	0.02195011056889049	0.09414528292606292	0.058649038979388966	0.054284290386875884	0.05387898518076977	0.04122434628371954	0.15	0.12	0.012076450203125668	NA
NAPRT1	0.45693862569694693	0.19510001220623732	0.11695954504087963	0.3736827174398635	0.43102847975801334	0.3740148963678317	0.63	0.57	0.5302172952416578	0.34254598883294496
NARF	0.045398893114593095	0.11622593793532629	0.155639507945155	0.1299952460967905	0.09843398417790988	0.16417583025044521	0.14	0.42	0.0383289970289051	0.024709763681686002
NARG2	0.027946996888554138	0.054824993662779535	0.0015350689887628718	7.01556755201815e-4	5.316003009269276e-4	0.023278724918887377	0.15	0.33	8.983163647885886e-7	0.005495860976033574
NARS2	0.008087443561043937	0.09260041041384652	0.06755082303441928	0.027217170861918515	0.028719052413959882	0.09029867942185026	0.078	0.52	0.00426236614417041	0.008354543257508399
NASP	0.05332864791899047	0.008818869787758714	0.050008413600115736	0.020890269280702832	0.01655190799633789	0.051356068367013695	0.19	0.043	0.05046726074236652	0.017894498197395588
NAT1	0.033715825022471946	0.002769284519116054	0.011050060495072001	2.1730835918040923e-5	0.00276397021711169	4.1658304945080357e-5	0.067	4.4e-4	0.017412261566818413	0.005850614208688212
NAT9	0.08647380478291158	0.007072185186514104	9.151318366713073e-4	0.003873564073329353	0.005280486284562979	0.007632282082482241	0.098	0.048	1.2974737711069913e-4	0.0034356777764748573
NBAS	0.0053732016923706384	0.0040310554904269295	0.0013067853047351201	0.0014884561685702428	0.0026697948224465714	3.5855674426596873e-5	0.059	-0.0015	6.747639955555656e-6	0.006775089672032171
NBEAL2	0.01692634318335038	0.011337560245576037	0.014459677984777848	0.00473820110650555	0.008470350631624803	0.05961870692371302	0.13	0.097	NA	0.005737742229397774
NBN	0.0022396836029773617	5.833401360464758e-9	0.0061594171682164064	0.009241491518621121	0.004712593013447519	0.01168191653079297	0.0061	0.081	NA	8.433574888978961e-6
NBPF3	0.22278211503174766	0.29003790094288184	0.10377139293303635	0.4133686462394431	0.4403986515109016	0.2505886478994574	0.32	0.35	0.25739457014453615	0.18476245237569938
NBPF4	3.6675707137464475e-4	6.0620968673194404e-5	0.006250031205696651	0.012229373166407724	0.005476832314771804	0.006829026800018729	0.0015	0.016	0.0057327115370883934	2.713628843485291e-4
NBR1	0.0017303318111852653	NA	NA	0.001664170607187474	0.003013229864849301	0.007874019161331644	2.9e-4	0.097	NA	6.996461274083206e-4
NBR2	0.16633196942741607	0.2846482065368194	0.2949837126847604	0.3385995449656636	0.34288221389815837	0.39534387420256417	0.41	0.48	0.16092296636663553	0.3042720066221651
NCALD	1.2965036962747333e-5	0.009161035867630786	0.002051168874980158	5.887469934685562e-4	0.05907680856105517	0.0161283421209144	0.15	0.067	0.028266734817548298	4.6543609032507317e-4
NCAPD2	3.5172135296637075e-4	4.060801082353139e-4	0.0040615706638428405	0.0016106973068332276	0.02616079220182716	0.004981799581739379	0.045	4.7e-4	0.0025763829933084974	NA
NCAPD3	0.001702676211655611	4.1871171266319815e-4	0.034672942343896666	0.003737906039295571	0.0020380131890264065	4.2193563079202535e-4	0.018	0.043	NA	NA
NCF2	0.001864893202144484	6.515410199209448e-4	0.0045698493350525065	0.0024231363508875063	0.006083495944763617	0.1496917389212935	0.018	0.075	4.56130096723704e-4	0.01037365362989674
NCF4	0.04822200809770347	0.00589625529429667	0.020950917759211114	0.11577044958413978	0.08780401916099129	0.19368404421031324	0.093	0.12	0.04879559858491449	0.014909405590477497
NCK2	0.0018388868370382433	0.007129259915303733	0.007907935264467156	2.0059693559605163e-4	0.0014898436007582364	3.619095007390711e-4	0.032	0.054	0.004745430687816978	3.9001902098869123e-5
NCKAP1	9.306248065554174e-4	0.0020223352436317794	0.010208648510525964	0.004004814271493266	0.041488392079722276	0.09457171923986336	0.12	0.031	NA	5.002551686395812e-5
NCLN	0.026776227833961674	0.014514866723132238	0.06231710647643681	0.006012284229148909	0.00609967180521765	0.05517597227344945	0.044	0.074	NA	NA
NCOA1	0.010853434844195287	0.010357078573234785	0.02181943050466816	0.008110165356595657	0.008798201195085925	0.019646131939982357	0.043	0.07	NA	0.0016652971612792548
NCOA6	0.01566451168543461	0.018744535264341715	0.03141896085642676	0.0017750200054187134	1.5966997764773347e-4	0.01679126655236595	0.015	0.056	5.29154544054178e-4	0.005782609226028517
NCOR1	0.024207055435724063	0.00786989517837525	1.6516941342343088e-4	0.0019693269414713926	9.908014455053435e-5	5.527307265668206e-4	0.056	0.11	NA	NA
NCR2	0.0312392628412605	0.014499473337965694	0.018537754482279598	0.031013954849404814	0.02485556553236131	0.013431448334048381	0.059	0.046	0.01529565637427518	NA
NDE1	7.961327113620549e-4	0.0016851130824785342	0.04021275271663874	0.011478224335077315	0.0015843886725067193	0.003343368871001722	0.011	0.0079	NA	4.545913651125716e-5
NDEL1	0.0015131411882404577	0.013092500430018413	0.11276815075452766	0.006845935313404572	1.3026962333676775e-4	0.07363865669143146	0.02	0.038	5.172952828850996e-4	0.024323167357592684
NDFIP1	0.03231087524857607	0.042105462048031846	0.036199327762562426	0.032435882286126025	0.03260496211956248	0.030204809180687364	0.06	0.064	0.024132314363203723	NA
NDRG1	0.03638107589966004	0.016288497977917333	0.040332461295648124	0.07180529549619923	0.08011852842912952	0.05479447519170672	0.047	0.021	0.037743223173658816	2.333501973085212e-4
NDRG3	4.4030905457754377e-4	2.674124838880853e-4	1.7670507053733733e-5	0.006774158341513975	0.002059769324953541	0.0353334145947812	0.0056	0.1	1.0829533748379989e-4	NA
NDUFA10	0.09251387238291885	0.037320786457782334	0.0022191143266471532	0.04793369735061449	0.04194975973870177	0.007191751615465924	0.29	0.14	0.0970961062499034	0.014651488084437772
NDUFA12	0.08538634873384404	0.0733536625156418	0.14774637861899126	0.1530476166945263	0.13456813927732295	0.14873147102469736	0.21	0.23	0.07273771086977926	0.09044508655971568
NDUFA2	0.017949563904944513	0.0010061442885182978	0.01476660624646298	0.04530180167427363	0.04252722176217455	0.007094497698050756	0.044	0.049	0.01369594647014006	0.0052100009195271265
NDUFA3	0.012159573820591145	0.0011768978846141722	1.1063661855553401e-5	0.008612585518127653	0.008577447836780841	0.02045971876830757	0.021	0.1	NA	2.588666242765356e-5
NDUFA8	0.025377946591211734	0.007807333671114412	0.004955698037764647	3.334181753114059e-5	6.510059281587121e-7	0.009284842045169828	0.27	0.057	NA	0.0037506393359880456
